name,초중고,설립년도,설립형태,소재지도로명주소,시도교육청,교육지원청,위도,경도
서정초등학교,초등학교,1965,공립,전라남도 해남군 송지면 달마로 524,전라남도교육청,전라남도해남교육지원청,34.38936076,126.5607716
청신여자중학교,중학교,1965,사립,충청남도 청양군 청양읍 학사길 5-101,충청남도교육청,충청남도청양교육지원청,36.44170783,126.8008216
광풍중학교,중학교,1965,사립,충청남도 천안시 동남구 풍세면 광풍로 1021-11,충청남도교육청,충청남도천안교육지원청,36.71527921,127.1155881
부산컴퓨터과학고등학교,고등학교,1965,사립,부산광역시 동구 초량로80번길 5,부산광역시교육청,부산광역시남부교육지원청,35.12106351,129.0329123
성환고등학교,고등학교,1965,공립,충청남도 천안시 서북구 성환읍 신방로 354,충청남도교육청,충청남도천안교육지원청,36.92382051,127.1155928
영신초등학교,초등학교,1965,사립,대구광역시 동구 팔공로50길 32,대구광역시교육청,대구광역시동부교육지원청,35.92000422,128.646424
무안고등학교,고등학교,1965,공립,전라남도 무안군 무안읍 성남1길 61-1,전라남도교육청,전라남도무안교육지원청,34.98164887,126.467027
마천중학교,중학교,1965,공립,경상남도 함양군 마천면 마천삼정로 108,경상남도교육청,경상남도함양교육지원청,35.38782412,127.6593628
예일여자고등학교,고등학교,1965,사립, 은평구 연서로 117,서울특별시교육청,서울특별시서부교육지원청,37.6109459,126.9147928
신광초등학교,초등학교,1964,사립,서울특별시 용산구 청파로 263,서울특별시교육청,서울특별시중부교육지원청,37.54289988,126.9694475
철원고등학교,고등학교,1964,공립,강원도 철원군 철원읍 금학로251번안길 12,강원도교육청,강원도철원교육지원청,38.20962891,127.2112801
용호초등학교,초등학교,1964,공립,부산광역시 남구 용호로42번길 94,부산광역시교육청,부산광역시남부교육지원청,35.1224793,129.108986
창신초등학교,초등학교,1964,공립,부산광역시 연제구 종합운동장로12번길 15,부산광역시교육청,부산광역시동래교육지원청,35.19281291,129.0658519
서울신길초등학교,초등학교,1964,공립,서울특별시 동작구 알마타길 16,서울특별시교육청,서울특별시동작관악교육지원청,37.51087166,126.9267293
경안여자중학교,중학교,1964,사립,경상북도 안동시 금곡윗4길 47,경상북도교육청,경상북도안동교육지원청,36.57250005,128.7231447
이사벨중학교,중학교,1964,사립,부산광역시 연제구 중앙대로 1197,부산광역시교육청,부산광역시동래교육지원청,35.19353414,129.077938
동영중학교,중학교,1964,사립,충청남도 청양군 남양면 금천길 70-36,충청남도교육청,충청남도청양교육지원청,36.40091037,126.7663426
신선초등학교,초등학교,1964,공립,부산광역시 영도구 산정길 17,부산광역시교육청,부산광역시서부교육지원청,35.08361861,129.0475994
소양서초등학교,초등학교,1964,공립,전라북도 완주군 소양면 명덕로 38,전라북도교육청,전라북도완주교육지원청,35.8598927,127.2106093
군산풍문초등학교,초등학교,1964,공립,전라북도 군산시 풍마길 22,전라북도교육청,전라북도군산교육지원청,35.97727412,126.7187459
영광백수중학교,중학교,1964,공립,전라남도 영광군 백수읍 백수로 875,전라남도교육청,전라남도영광교육지원청,35.28363433,126.4048774
서울구로남초등학교,초등학교,1964,공립,서울특별시 구로구 디지털로27길 76,서울특별시교육청,서울특별시남부교육지원청,37.48420603,126.8902182
경일여자중학교,중학교,1964,사립,대구광역시 남구 효성로 37,대구광역시교육청,대구광역시남부교육지원청,35.83640873,128.5968171
점촌중앙초등학교,초등학교,1964,공립,경상북도 문경시 중앙초등길 9,경상북도교육청,경상북도문경교육지원청,36.59925426,128.1942526
김천중앙고등학교,고등학교,1964,공립,경상북도 김천시 남김천대로 3363,경상북도교육청,경상북도김천교육지원청,36.08778707,128.1055095
인화여자중학교,중학교,1964,공립,인천광역시 미추홀구 석정로 165,인천광역시교육청,인천광역시남부교육지원청,37.47395988,126.6519987
이사벨고등학교,고등학교,1964,사립,부산광역시 연제구 중앙대로 1197,부산광역시교육청,부산광역시동래교육지원청,35.19353414,129.077938
영춘중학교,중학교,1964,공립,충청북도 단양군 영춘면 온달평강로 105,충청북도교육청,충청북도단양교육지원청,37.08374471,128.4844996
나주다시중학교,중학교,1964,공립,전라남도 나주시 다시면 무숙로776,전라남도교육청,전라남도나주교육지원청,35.01511534,126.6379377
경북예술고등학교,고등학교,1964,사립,대구광역시 남구 중앙대로47길 30,대구광역시교육청,대구광역시남부교육지원청,35.85458674,128.5885265
백암고등학교,고등학교,1964,공립,경기도 용인시 처인구 백암면 백원로 519-9,경기도교육청,경기도용인교육지원청,37.164968,127.3685728
연동중학교,중학교,1964,공립,세종특별자치시 연동면 내판로 10-13,세종특별자치시교육청,세종특별자치시교육청,36.55410203,127.3302463
남창초등학교,초등학교,1964,공립,충청남도 아산시 둔포면 신남북길 16,충청남도교육청,충청남도아산교육지원청,36.92089087,127.0012655
철암중학교,중학교,1964,공립,강원도 태백시 상철암길 10-32,강원도교육청,강원도태백교육지원청,37.1218814,129.0442778
대전대성여자고등학교,고등학교,1964,사립,대전광역시 동구 대성2길 20,대전광역시교육청,대전광역시동부교육지원청,36.3377246,127.4405277
안강여자중학교,중학교,1964,사립,경상북도 경주시 안강읍 화전길 62-8,경상북도교육청,경상북도경주교육지원청,35.99333192,129.2108269
조도중학교,중학교,1964,공립,전라남도 진도군 조도면 명지길 66,전라남도교육청,전라남도진도교육지원청,34.31313424,126.0420213
위성초등학교,초등학교,1964,공립,경상남도 함양군 함양읍 위성초등길 18,경상남도교육청,경상남도함양교육지원청,35.52364424,127.7320407
진천상업고등학교,고등학교,1964,공립,충청북도 진천군 진천읍 문화3길 25,충청북도교육청,충청북도진천교육지원청,36.84776396,127.443637
서천여자중학교,중학교,1964,공립,충청남도 서천군 서천읍 군청로 84,충청남도교육청,충청남도서천교육지원청,36.08139458,126.69382
현일중학교,중학교,1964,사립,경상북도 구미시 고아읍 선산대로 656,경상북도교육청,경상북도구미교육지원청,36.18720149,128.349288
왕신여자중학교,중학교,1964,사립,전라북도 정읍시 신태인읍 정신로 1094,전라북도교육청,전라북도정읍교육지원청,35.68287964,126.8894006
이일여자고등학교,고등학교,1964,사립,전라북도 익산시 평동로7길 30,전라북도교육청,전라북도익산교육지원청,35.93458743,126.9489825
충주북여자중학교,중학교,1964,사립,충청북도 충주시 야현1길 21,충청북도교육청,충청북도충주교육지원청,36.98004113,127.9390387
심천중학교,중학교,1964,사립,충청북도 영동군 심천면 초강로 143,충청북도교육청,충청북도영동교육지원청,36.22008398,127.7135686
인계초등학교,초등학교,1964,공립,경기도 수원시 팔달구 장다리로245번길 12,경기도교육청,경기도수원교육지원청,37.27314985,127.0260774
장호중학교,중학교,1964,공립,강원도 삼척시 근덕면 삼척로 2101,강원도교육청,강원도삼척교육지원청,37.28372881,129.3113743
한림여자중학교,중학교,1964,공립,제주특별자치도 제주시 한림읍 한림로 604,제주특별자치도교육청,제주특별자치도제주시교육지원청,33.41031345,126.2597361
구림중학교,중학교,1964,공립,전라남도 영암군 군서면 돌정고개길 43,전라남도교육청,전라남도영암교육지원청,34.76013402,126.6259299
서울신석초등학교,초등학교,1964,공립,서울특별시 마포구 대흥로 33,서울특별시교육청,서울특별시서부교육지원청,37.54453582,126.9377793
거진정보공업고등학교,고등학교,1964,공립,강원도 고성군 거진읍 거탄진로 39-7,강원도교육청,강원도고성교육지원청,38.43968179,128.4501481
광주교육대학교목포부설초등학교,초등학교,1964,국립,전라남도 목포시 안태길 13,전라남도교육청,전라남도목포교육지원청,34.80759207,126.4042897
왕신여자고등학교,고등학교,1964,사립,전라북도 정읍시 신태인읍 정신로 1094,전라북도교육청,전라북도정읍교육지원청,35.68287964,126.8894006
진성초등학교,초등학교,1964,공립,경상북도 경산시 진량읍 진성로 115-5,경상북도교육청,경상북도경산교육지원청,35.85382263,128.8155105
순창북중학교,중학교,1964,사립,전라북도 순창군 순창읍 옥천로 67-13,전라북도교육청,전라북도순창교육지원청,35.3790983,127.1389666
대전삼육중학교,중학교,1964,사립,대전광역시 서구 도림1길 15,대전광역시교육청,대전광역시서부교육지원청,36.31184344,127.3724191
대월초등학교,초등학교,1964,공립,인천광역시 강화군 강화읍 대월로 216,인천광역시교육청,인천광역시강화교육지원청,37.76056025,126.490173
우석고등학교,고등학교,1964,사립,전라북도 전주시 덕진구 쪽구름2길 22,전라북도교육청,전라북도전주교육지원청,35.87324481,127.0779915
동강중학교,중학교,1964,사립,전라남도 고흥군 동강면 계매길 11-2,전라남도교육청,전라남도고흥교육지원청,34.77202639,127.3363619
여량중학교,중학교,1964,공립,강원도 정선군 여량면 여량7길 42,강원도교육청,강원도정선교육지원청,37.46878049,128.7263062
샛별초등학교,초등학교,1964,사립,경상남도 거창군 거창읍 죽전4길 28,경상남도교육청,경상남도거창교육지원청,35.69175768,127.9121537
석불초등학교,초등학교,1964,공립,전라북도 익산시 삼기면 진북로 267,전라북도교육청,전라북도익산교육지원청,36.02994903,127.005968
홍원초등학교,초등학교,1964,공립,경기도 평택시 포승읍 외원길 26,경기도교육청,경기도평택교육지원청,37.01431327,126.8895143
군남초등학교,초등학교,1964,공립,충청북도 옥천군 옥천읍 서대구일로 10,충청북도교육청,충청북도옥천교육지원청,36.27818884,127.5818095
