NID,GUBUN,CODE12,CODE3,CODE4,BIR1,BIR2,BIR3,TYPE,MFAM1,MFAM2,MFAM3,FFAM1,FFAM2,FFAM3,FAM1,FAM2,FAM3,HFAM1,HFAM2,Q1A1,Q1A2,Q1B1,Q1B2,Q1C1,Q1C2,Q2,Q2A,Q3,Q3A,Q4,Q4A,Q5,Q6,Q7,Q7_1,Q7_2,Q8,Q9,Q9A,Q10,Q11,Q12,Q12_1,Q13,Q14A1,Q14A2,Q14A3,Q15,Q16,Q17,Q18,Q19A1,Q19A2,Q19A3,Q19A4,BQ11A1,BQ11A2,BQ11A3,BQ11A4,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q29_1,Q30,Q30_1,Q31A1,Q31A2,Q31A3,Q31A4,Q31A5,Q31A6,Q31A7,Q31A8,Q31A9,Q32A1,Q32A2,Q32A3,Q32A4,Q32A5,Q32A6,Q33,Q33_1,Q34,Q35,Q35_1,Q35_2,Q36,Q37,Q38,Q39,Q40,Q41,Q41A,Q41B,Q41C1,Q41C2,Q42A1,Q42A2,Q42A3,Q42A4,Q42A5,Q42A6,Q42A7,Q42A8,Q42A9,Q42A10,Q42A11,Q42A12,Q42A13,Q43,Q44,Q45,Q46,Q47,Q47_1,Q48,Q48A,Q49,Q49A,Q49B1,Q49B2,Q50,Q50A,Q50B1,Q50B2,Q51,Q52,Q53,Q54,Q54_1,Q55,Q56A1,Q56A2,Q56A3,Q57,Q58,Q59,BQ25,Q60,Q60_1,Q61,Q62,Q63,Q64,Q65A1,Q65A2,Q66,Q67A1,Q67A2,Q67A3,Q67A4,Q67A5,Q68,Q68_1,Q69,Q70,Q70_1,Q70_2,Q71A1,Q71A2,Q71A3,Q71A4,Q72,Q73,Q74,Q74A,Q75A1,Q75A2,Q75A3,Q75A4,Q75A5,Q75A6,Q75A7,Q76A1,Q76A2,Q76A3,Q76A4,Q76A5,Q77A1,Q77A2,Q77A3,Q78,Q79,Q79_1,Q79_2,Q80,Q80A,Q81,Q81A,Q82,Q82_1A1,Q82_1A2,Q82_1B1,Q82_1B2,Q83A1,Q83A2,Q83A3,Q83A4,Q83_1A1,Q83_1A2,Q83_1A3,Q83_1A4,Q84,Q85,Q86,Q87A1,Q87A2,Q87A3,Q87A4,DQ1,DQ2,DQ3,BDQ3A1,DQ4A1,DQ4A2,DQ4A3,DQ4B,DQ4C,DQ4D1,DQ4D2,DQ4E,DQ4F1,DQ4F2,DQ5A,DQ5B1,DQ5B2,DQ5C,DQ5D,DQ5E,DQ5F1,DQ5F2,WT,WWT
22235,3,24050752751,13,8,2001,8,5,3,1,0,0,3,1,1,4,1,1,2,2,4,9,10,19,20,30,2, ,2, ,2, , , , , , , , , , , ,2, ,2,4,4,4, , , , , , , , ,4,3,4,4, ,1,2,2, ,2,10090,2,1,10,100, , ,9,9,2,2,2,2,2,1,2,4,4,3,4,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,4,4,4,2,2,1,1, , ,5,2,1, ,2,2,5,4,5,5,4,4,2, ,4,2, , ,2,2,3,4,4,4,2,3,4,3,3,4,4,3,4,4,4,4,3,3,2,3,2,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,7,2, ,4,4, , , , , , , , , , , , , , , ,.736462311495714,4044.07557274961
22240,3,2404061101A,5,5,2002,8,15,2,2,1,0,2,0,1,4,1,1,2,2,5,12,13,19,20,29,2, ,2, ,2, , , , , , , , , , , ,2, ,3,5,4,4, , , , , , , , ,2,3,3,3, ,1,2,2, ,4,10000,3,2,60,100, , ,9,9,2,2,2,2,2,1,2,1,2,4,3,3,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,2,1,4,2,2,1,2, , ,5,2,1, ,2,2,3,5,4,4,4,4,1,2,5,2, , ,6,4,4,3,2,4,2,3,5,2,3,2,1,5,2,3,4,4,2,2,2,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,7,2, ,5,5, , , , , , , , , , , , , , , ,.284122478081547,1560.17864776419
22255,3,24010730211,27,31,2001,6,14,1,1,1,0,1,0,0,2,1,0,1,1,5,13,14,20,21,40,2, ,2, ,3, , , , , , , , , , , ,2, ,2,3,3,3, , , , , , , , ,3,4,3,4, ,2,2,2, ,1,9000,2,2,15,100, , ,9,9,2,2,2,2,2,1,2,3,3,4,3,3,2,2,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,3,2,4,2,2,1,2, , ,3,2,2,4,2,2,3,2,3,2,3,2,2, ,3,2, , ,5,4,6,5,2,3,2,9,3,4,3,4,2,3,3,3,3,3,2,3,3,2,2,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,4,2, ,5,5, , , , , , , , , , , , , , , ,.810108542645285,4448.48313002457
22256,3,24010730211,20,24,2000,5,27,1,3,1,0,1,0,0,4,1,0,1,1,8,13,14,19,20,40,2, ,2, ,3, , , , , , , , , , , ,1,2,1,2,3,2, , , , , , , , ,2,3,2,3, ,1,2,2, ,1,10000,2,2,20,100, , ,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,3,3,3,2,2,1,2, , ,3,2,1, ,2,2,3,2,3,2,3,2,2, ,5,2, , ,6,5,6,4,1,3,2,10,3,2,3,2,3,3,2,3,2,3,3,3,3,4,3,1,1, , , , , , ,1, , ,2019,2,2,1,2,2, ,4, , ,1,2,2,3,3,3,3,1, ,4,2, ,6,5, , , , , , , , , , , , , , , ,.810108542645285,4448.48313002457
22258,3,2401073026A,8,7,2000,5,27,2,2,1,0,1,0,0,3,1,0,1,1,5,13,14,19,20,45,2, ,2, ,2, , , , , , , , , , , ,2, ,1,3,4,3, , , , , , , , ,3,4,3,4, ,1,2,2, ,6,10000,3,3,10,100, , ,9,9,2,2,2,2,2,1,2,3,2,3,2,3,3,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,4,3,4,2,2,1,2, , ,5,2,2,4,2,2,3,2,3,3,2,2,2, ,3,2, , ,6,5,4,3,1,4,2,10,3,4,4,3,3,4,3,3,3,4,3,4,2,4,2,1,1, , , , , , ,1, , ,2019,2,2,1,2,2, ,3, , ,1,1,2,3,4,3,3,1, ,4,2, ,5,4, , , , , , , , , , , , , , , ,.236768731734622,1300.14887313682
22267,3,2401054009A,7,7,2002,11,10,2,2,0,1,2,1,0,4,1,1,2,2,5,9,10,15,16,25,2, ,2, ,2, , , , , , , , , , , ,2, ,3,2,3,4, , , , , , , , ,3,3,3,3, ,1,2,2, ,6,9000,3,2,18,100, , ,9,9,2,2,2,2,2,1,2,2,3,3,2,3,3,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,3,2,2,2,1,1, , ,4,1,1, ,2,2,4,3,3,2,2,3,2, ,3,2, , ,3,2,2,3,1,4,2,5,3,3,2,3,3,4,3,3,3,4,2,3,2,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, ,8,2, ,4,4, , , , , , , , , , , , , , , ,.543803784288749,2986.14547694166
22271,3,24010610401,4,6,2000,3,15,1,3,1,1,1,0,0,4,1,1,2,2,6,9,10,18,19,27,2, ,2, ,3, , , , , , , , , , , ,2, ,3,3,3,4, , , , , , , , ,4,3,3,3, ,1,2,2, ,6,9000,3,2,60,100, , ,9,9,2,2,2,2,2,1,2,2,3,3,2,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,4,3,3,2,2,1,2, , ,4,2,1, ,2,2,4,3,4,3,3,4,1,4,4,2, , ,3,2,3,3,1,4,2,2,4,3,3,4,3,3,4,2,3,3,2,3,3,3,3,1,1, , , , , , ,1, , ,2019,2,2,1,2,2, ,4, , ,1,1,2,3,4,4,3,1, ,5,2, ,4,4, , , , , , , , , , , , , , , ,.810108542645285,4448.48313002457
22274,3,24010610401,2,3,2001,5,6,1,2,1,0,2,0,1,4,1,1,2,2,6,13,14,19,20,36,1,20,1,31,1,31, , , , , , , , , , ,1,2,2,3,4,4, , , , , , , , ,4,3,3,4, ,1,2,2, ,1,9000,2,1,40,100, , ,9,9,2,2,2,2,2,1,2,2,3,3,2,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,4,2,2,2,2,1,2, , ,4,1,1, ,2,2,2,3,4,3,4,3,1,3,4,2, , ,3,3,4,4,1,2,2,5,4,3,2,4,3,3,3,3,4,3,3,3,4,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,6,2, ,5,5, , , , , , , , , , , , , , , ,.810108542645285,4448.48313002457
22314,3,3503071049A,15,13,2002,5,4,2,2,1,0,1,0,0,3,1,0,1,1,0,5,6,10,11,20,2, ,2, ,2, , , , , , , , , , , ,2, ,3,5,3,4, , , , , , , , ,2,4,3,4, ,1,2,2, ,4,8400,3,2,55,100, , ,9,9,2,2,2,2,2,1,2,3,2,4,3,4,3,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,5,4,4,2,2,1,2, , ,5,2,1, ,2,2,1,4,5,4,4,4,2, ,5,2, , ,5,4,5,5,1,5,2,5,5,3,4,2,3,4,4,4,4,4,3,2,3,3,4,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,8,2, ,5,4, , , , , , , , , , , , , , , ,.376052451440694,2064.98623107446
22316,3,3503071049A,1,1,2001,5,2,2,2,0,0,2,1,0,4,1,0,1,1,0,6,7,15,16,20,2, ,2, ,2, , , , , , , , , , , ,2, ,3,4,5,5, , , , , , , , ,2,4,3,4, ,1,2,2, ,6,8400,3,2,30,100, , ,9,9,2,2,2,2,2,1,2,1,4,3,2,3,3,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,4,5,4,2,2,1,2, , ,5,2,1, ,2,2,3,3,2,1,4,3,2, ,3,2, , ,4,3,5,4,1,3,2,4,3,2,1,4,3,4,3,4,4,4,2,2,3,3,4,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, ,8,2, ,5,5, , , , , , , , , , , , , , , ,.791731165805185,4347.56893576075
22322,3,3503057113A,7,7,2002,10,4,2,3,1,0,1,0,1,4,1,1,2,2,5,13,14,18,19,29,2, ,2, ,3, , , , , , , , , , , ,2, ,1,5,4,4, , , , , , , , ,2,3,3,3, ,1,2,2, ,2,10000,3,2,70,100, , ,9,9,2,2,2,2,2,1,2,2,3,2,2,2,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,3,3,2,2,1,2, , ,4,2,1, ,2,2,3,4,4,5,4,4,2, ,4,2, , ,3,5,4,4,1,3,2,3,4,2,3,2,3,5,3,4,4,4,3,3,3,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,8,2, ,5,4, , , , , , , , , , , , , , , ,.376052451440694,2064.98623107446
22324,3,3503057113A,1,1,2001,10,5,2,2,1,1,2,0,0,4,1,1,2,2,5,12,13,19,20,30,2, ,2, ,3, , , , , , , , , , , ,2, ,3,4,5,4, , , , , , , , ,3,3,4,3, ,1,2,2, ,2,8000,3,2,50,100, , ,9,9,2,2,2,2,2,1,2,2,3,4,4,3,3,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,3,3,2,2,1,3, , ,5,2,1, ,2,2,3,5,5,4,4,5,2, ,4,2, , ,6,4,5,3,2,4,2,4,4,4,5,3,3,4,4,3,4,4,3,3,3,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,8,2, ,5,5, , , , , , , , , , , , , , , ,.376052451440694,2064.98623107446
22338,3,35030510261,14,11,2001,3,21,1,2,0,0,2,1,0,4,1,0,1,1,4,12,13,19,20,29,2, ,2, ,3, , , , , , , , , , , ,2, ,3,4,3,3, , , , , , , , ,2,3,3,3, ,1,2,2, ,2,10000,3,3,40,100, , ,9,9,2,2,2,2,2,1,2,4,3,4,4,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,4,4,3,2,2,1,2, , ,4,2,1, ,2,2,2,3,4,4,3,4,2, ,4,2, , ,5,5,4,4,1,4,2,5,5,2,2,2,2,5,3,3,3,2,2,2,2,3,2,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, ,8,2, ,4,4, , , , , , , , , , , , , , , ,1.89669194515283,10415.1501640938
22364,3,3501173072A,61,53,2001,3,18,2,2,1,0,1,0,0,3,1,0,1,1,6,12,13,19,20,35,2, ,2, ,2, , , , , , , , , , , ,2, ,2,4,4,4, , , , , , , , ,3,3,3,3, ,1,2,2, ,8,8560,2,1,25,100, , ,9,9,1,2,1,2,2,1,2,3,3,3,3,3,3,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,1,3,2,2,1,1, , ,4,1,1, ,2,2,2,3,2,2,2,3,1,2,4,2, , ,5,4,3,3,2,3,2,2,3,4,3,3,3,4,3,2,2,3,2,3,3,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,8,2, ,6,6, , , , , , , , , , , , , , , ,.341865864946085,1877.26021006769
22365,3,3501173072A,54,47,2002,10,18,2,2,1,0,1,0,0,3,1,0,1,1,5,12,13,19,20,40,1,24,1,28,1,28, , , , , , , , , , ,1,2,3,3,3,3, , , , , , , , ,3,3,3,3, ,1,2,2, ,4,8590,2,2,20,100, , ,9,9,1,2,1,2,2,1,2,3,4,3,4,3,4,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,2,1,4,2,2,1,1, , ,5,1,1, ,2,2,3,3,2,2,3,3,1,2,3,2, , ,3,3,4,4,2,3,2,6,3,4,4,3,3,3,3,3,4,3,4,3,3,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,7,2, ,6,6, , , , , , , , , , , , , , , ,.341865864946085,1877.26021006769
22373,3,35011731371,7,39,2002,9,20,1,2,1,0,2,0,0,4,1,0,1,1,6,13,14,19,20,35,2, ,2, ,2, , , , , , , , , , , ,2, ,3,4,4,4, , , , , , , , ,4,4,3,3, ,1,2,2, ,2,8560,3,1,30,100, , ,9,9,2,2,2,2,2,1,2,3,4,3,4,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,4,3,3,2,2,1,2, , ,4,1,1, ,2,2,4,4,3,4,3,4,1,2,5,2, , ,6,4,3,4,3,2,2,3,4,3,2,4,3,2,2,3,4,3,4,3,3,4,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,7,2, ,6,6, , , , , , , , , , , , , , , ,.692985473243758,3805.33474811999
22376,3,35011731371,7,37,2002,5,1,1,2,0,0,2,1,0,4,1,0,1,1,5,14,15,19,20,31,1,20,1,30,2, , , , , , , , , , , ,1,2,1,4,4,4, , , , , , , , ,3,3,3,3, ,1,2,2, ,2,8560,3,1,30,100, , ,9,9,1,2,2,2,2,1,2,2,3,2,3,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,3,3,3,2,2,1,2, , ,4,1,1, ,2,2,4,3,3,3,3,3,2, ,3,2, , ,3,3,4,5,2,3,2,3,4,3,2,4,3,2,2,3,3,3,3,3,4,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, ,7,2, ,6,4, , , , , , , , , , , , , , , ,1.45899380396372,8011.65397237987
22382,3,3501170012A,3,3,2001,5,10,2,2,1,0,1,0,0,3,1,0,1,1,5,13,14,20,21,35,1,24,2, ,2, , , , , , , , , , , ,1,2,2,4,4,4, , , , , , , , ,4,3,4,3, ,1,2,2, ,4,8650,2,1,40,100, , ,9,9,1,2,1,2,2,1,2,2,3,2,3,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,3,2,3,2,2,1,2, , ,4,1,1, ,2,2,2,3,3,3,3,3,1,3,4,2, , ,6,5,4,3,3,3,2,5,4,3,2,4,3,2,2,3,3,4,4,3,4,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,7,2, ,6,6, , , , , , , , , , , , , , , ,.341865864946085,1877.26021006769
22384,3,3501170012A,1,1,2000,1,10,2,2,1,0,2,0,0,4,1,0,1,1,8,14,15,19,20,30,1,22,1,30,1,31, , , , , , , , , , ,2, ,2,3,3,4, , , , , , , , ,3,3,3,3, ,1,2,2, ,6,8800,3,1,20,100, , ,9,9,1,2,1,2,2,1,2,3,4,3,4,3,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,4,4,3,2,2,1,2, , ,4,1,1, ,2,2,4,3,2,2,3,3,1,1,4,2, , ,5,5,4,3,3,4,2,2,3,4,3,4,3,4,2,3,4,3,3,4,3,3,3,1,1, , , , , , ,1, , ,2019,2,2,1,2,2, ,4, , ,1,1,2,3,3,4,3,1, ,7,2, ,6,5, , , , , , , , , , , , , , , ,.341865864946085,1877.26021006769
22386,3,3501170012A,5,5,2001,10,14,2,2,1,0,2,0,1,4,1,1,2,2,5,12,13,19,20,35,1,24,1,30,1,32, , , , , , , , , , ,1,2,3,4,5,5, , , , , , , , ,3,4,4,4, ,1,2,2, ,2,8500,3,1,30,100, , ,9,9,1,2,1,2,2,1,2,2,3,2,3,2,3,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,2,1,2,2,2,1,2, , ,5,2,1, ,2,2,4,3,3,3,4,3,2, ,4,2, , ,3,3,5,5,3,3,2,3,4,4,3,3,3,4,2,4,4,3,4,3,3,4,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,7,2, ,6,6, , , , , , , , , , , , , , , ,.341865864946085,1877.26021006769
22395,3,35011640091,7,9,2001,5,16,1,2,1,0,2,1,0,4,2,0,2,2,5,14,15,19,20,35,2, ,2, ,2, , , , , , , , , , , ,2, ,3,4,4,4, , , , , , , , ,4,4,3,4, ,1,2,2, ,7,9000,3,1,25,100, , ,9,9,2,2,2,2,2,1,2,3,4,4,3,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,4,1,1,2,2,1,2, , ,4,1,1, ,2,2,4,3,2,3,2,3,1,5,5,2, , ,3,4,5,4,1,2,2,3,4,3,2,4,3,2,2,4,3,3,4,3,3,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,6,2, ,6,6, , , , , , , , , , , , , , , ,.900881115216886,4946.93517255599
22396,3,35011640091,7,9,2002,7,6,1,2,1,0,2,1,0,4,2,0,2,2,4,12,13,19,20,36,2, ,2, ,2, , , , , , , , , , , ,1,2,3,4,3,4, , , , , , , , ,4,3,3,4, ,1,2,2, ,6,9500,2,1,40,100, , ,9,9,2,2,1,2,2,1,2,3,4,3,4,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,4,1,1,2,2,1,1, , ,4,1,1, ,2,2,4,3,2,3,2,3,1,5,3,2, , ,3,4,4,3,4,4,2,3,4,3,3,4,3,2,2,3,3,3,2,2,2,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, ,7,2, ,6,6, , , , , , , , , , , , , , , ,1.89669194515283,10415.1501640938
22445,3,3603066070A,60,57,2000,3,10,2,2,1,0,1,0,0,3,1,0,1,1,7,12,13,18,19,29,1,25,1,27,1,28, , , , , , , , , , ,2, ,3,4,4,5, , , , , , , , ,2,4,3,3, ,1,2,2, ,7,10000,2,1,30,100, , ,2,2,2,2,2,2,2,1,2,3,2,3,2,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,2,4,2,2,1,2, , ,4,1,1, ,2,2,4,3,3,2,2,1,2, ,4,2, , ,5,2,2,3,9,4,2,6,4,3,4,5,4,4,2,4,4,4,3,2,2,2,3,1,1, , , , , , ,1, , ,2019,2,2,1,2,2, ,4, , ,1,1,2,4,4,4,2,1, ,8,2, ,6,6, , , , , , , , , , , , , , , ,.355634743346279,1952.86813179459
22446,3,3603066070A,1,1,2002,11,17,2,3,2,0,1,0,0,4,2,0,2,2,7,12,13,18,19,29,2, ,2, ,2, , , , , , , , , , , ,2, ,3,4,4,5, , , , , , , , ,3,4,4,4, ,1,2,2, ,4,10000,2,1,30,100, , ,9,9,2,2,2,2,2,1,2,3,4,3,4,3,3,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,3,4,2,2,1,1, , ,5,1,1, ,2,2,3,3,3,4,3,2,2, ,4,2, , ,4,2,2,3,9,4,2,5,4,3,3,4,2,4,3,4,4,4,3,2,2,2,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,8,2, ,6,6, , , , , , , , , , , , , , , ,.355634743346279,1952.86813179459
22447,3,3603066070A,1,1,2001,5,24,2,3,2,0,1,0,0,4,2,0,2,2,7,12,13,18,19,25,2, ,2, ,2, , , , , , , , , , , ,2, ,3,3,4,5, , , , , , , , ,3,4,4,4, ,1,2,2, ,6,10000,2,1,30,100, , ,9,9,2,2,2,2,2,1,2,3,2,3,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,2,4,2,2,1,2, , ,5,1,1, ,2,2,3,3,3,4,2,2,2, ,4,2, , ,4,2,3,3,9,3,2,4,4,3,4,5,4,4,3,4,4,3,3,2,2,2,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,8,2, ,6,6, , , , , , , , , , , , , , , ,.355634743346279,1952.86813179459
22469,3,3602061085A,5,5,2001,3,23,2,2,1,0,1,0,0,3,1,0,1,1,7,12,13,18,19,25,1,25,1,30,1,31, , , , , , , , , , ,2, ,2,4,4,5, , , , , , , , ,3,4,4,4, ,1,2,2, ,4,11000,2,1,30,100, , ,2,2,2,2,2,2,2,1,2,3,4,3,4,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,3,2,4,2,2,1,2, , ,5,1,1, ,2,2,4,3,3,4,3,2,2, ,4,2, , ,5,2,2,3,9,4,2,5,4,2,3,4,2,4,2,5,4,4,3,2,2,2,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,5,2, ,6,4, , , , , , , , , , , , , , , ,.355634743346279,1952.86813179459
22474,3,3602061085A,9,8,2001,3,14,2,3,1,1,1,0,0,4,1,1,2,2,7,12,13,18,19,29,2, ,2, ,2, , , , , , , , , , , ,2, ,2,3,4,4, , , , , , , , ,3,4,3,4, ,1,2,2, ,6,9000,2,1,30,100, , ,2,2,2,2,2,2,2,1,2,3,2,3,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,3,2,4,2,2,1,2, , ,5,1,1, ,2,2,2,3,3,4,2,2,2, ,4,2, , ,6,2,3,4,9,4,2,5,4,3,2,4,2,4,3,5,4,4,3,2,3,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,5,2, ,4,4, , , , , , , , , , , , , , , ,.355634743346279,1952.86813179459
22481,3,36030320131,5,4,2001,8,17,1,2,1,0,1,0,0,3,1,0,1,1,7,12,13,18,19,29,2, ,2, ,2, , , , , , , , , , , ,2, ,2,4,4,5, , , , , , , , ,3,4,4,3, ,1,2,2, ,6,10000,2,1,30,100, , ,9,9,2,2,2,2,2,1,2,2,3,2,3,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,2,4,2,2,1,2, , ,5,1,1, ,2,2,3,3,3,4,2,1,2, ,4,2, , ,5,2,2,3,9,3,2,3,4,2,3,4,2,4,3,4,4,4,3,2,2,2,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,4,2, ,4,4, , , , , , , , , , , , , , , ,.367895312974771,2020.19360027903
22482,3,36030320131,11,9,2000,4,23,1,1,0,0,2,1,0,3,1,0,1,1,7,12,13,18,19,25,2, ,2, ,2, , , , , , , , , , , ,2, ,2,3,4,4, , , , , , , , ,2,4,4,3, ,1,2,2, ,4,10000,2,1,30,100, , ,9,9,2,2,2,2,2,1,2,2,3,2,3,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,2,4,2,2,1,2, , ,5,1,1, ,2,2,4,3,3,4,2,1,2, ,4,2, , ,5,2,2,4,9,4,2,5,4,2,2,4,4,4,3,4,4,4,3,2,2,3,3,1,1, , , , , , ,1, , ,2019,2,2,1,2,2, ,4, , ,1,1,2,3,4,4,2,2, ,5,2, ,4,4, , , , , , , , , , , , , , , ,.774557336137231,4253.26368216307
22484,3,36030320131,19,17,2001,8,6,1,1,0,0,2,1,0,3,1,0,1,1,7,12,13,18,19,24,1,25,1,26,1,27, , , , , , , , , , ,2, ,2,3,4,4, , , , , , , , ,3,4,4,3, ,1,2,2, ,4,10000,2,1,30,100, , ,9,9,2,2,2,2,2,1,2,2,3,2,3,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,3,2,4,2,2,1,2, , ,5,1,1, ,2,2,3,4,3,4,3,2,2, ,5,2, , ,6,2,3,4,9,3,2,5,4,4,2,5,2,4,3,5,5,4,4,2,2,3,3,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, ,4,2, ,4,4, , , , , , , , , , , , , , , ,.774557336137231,4253.26368216307
22490,3,36020590091,26,31,2001,8,23,1,2,1,0,1,0,0,3,1,0,1,1,7,12,13,18,19,25,1,25,1,26,1,27, , , , , , , , , , ,1,2,3,3,4,4, , , , , , , , ,3,4,4,4, ,1,2,2, ,6,10000,2,1,40,100, , ,9,9,2,2,2,2,2,1,2,2,3,2,3,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2,2,3,2,2,1,2, , ,5,1,1, ,2,2,4,4,3,4,3,2,1,3,4,2, , ,5,3,3,4,9,4,2,5,4,3,2,4,4,4,3,5,4,4,3,2,2,3,4,1,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1, ,5,2, ,6,6, , , , , , , , , , , , , , , ,.852629264147929,4681.97370853808
